movieId,title,year,genres,imdb_rating,imdb_votes,mood,rotten_tomatoes,mood_reason
5508,24 Hour Party People,2002,Comedy|Drama|Musical,7.3,40835,Comfort Movie,,
5509,Biggie and Tupac,2002,Documentary,6.7,5150,Heavy Sunday,,
5511,Pandora's Box,2002,Drama|Thriller,4.8,822,Adrenaline,,
5512,Secret Ballot (Raye makhfi),2001,Comedy,,,Comfort Movie,,
5513,Martin Lawrence Live: Runteldat,2002,Comedy|Documentary,5.4,1827,Heavy Sunday,,
5515,Songs From the Second Floor (Sånger från andra våningen),2000,Drama,,,Heavy Sunday,,
5517,Nightcap (Merci pour le chocolat),2000,Crime|Thriller,,,Adrenaline,,
5519,Change of Habit,1969,Drama,6.0,2981,Heavy Sunday,,
5521,"Principal, The",1987,Action|Crime|Drama,,,Adrenaline,,
5522,Rollerball,1975,Action|Drama|Sci-Fi,6.5,32791,Heavy Sunday,,
5523,"Adventures of Pluto Nash, The",2002,Action|Adventure|Comedy|Sci-Fi,,,Mind On,,
5524,Blue Crush,2002,Adventure|Drama|Romance,5.7,34768,Date Night,,
5525,Mostly Martha (Bella Martha),2001,Comedy|Drama|Romance,,,Date Night,,
5527,Possession,2002,Drama|Romance,6.3,14061,Date Night,,
5528,One Hour Photo,2002,Drama|Thriller,6.8,141384,Adrenaline,,
5529,Serving Sara,2002,Comedy|Romance,5.3,19784,Date Night,,
5530,Simone (S1m0ne),2002,Comedy|Drama|Fantasy|Sci-Fi,,,Mind On,,
5531,Undisputed,2002,Drama,6.1,36025,Heavy Sunday,,
5532,Amy's O (a.k.a. Amy's Orgasm),2001,Comedy|Romance,,,Date Night,,
5534,Hush!,2001,Drama,6.8,830,Heavy Sunday,,
5538,"Care Bears Movie, The",1985,Animation|Children|Fantasy,,,Comfort Movie,,
5540,Clash of the Titans,1981,Action|Adventure|Fantasy|Romance,6.9,52103,Date Night,,
5541,Hot Shots!,1991,Action|Comedy|Romance|War,6.7,126182,Adrenaline,,
5543,"Swarm, The",1978,Action|Horror|Sci-Fi,,,Adrenaline,,
5544,Time After Time,1979,Sci-Fi|Thriller,7.0,21552,Adrenaline,,
5548,Down and Out in Beverly Hills,1986,Comedy,6.3,20175,Comfort Movie,,
5550,Love Me Tender,1956,Musical|Western,6.2,5224,Comfort Movie,,
5551,"Return of the Vampire, The",1944,Horror,,,Adrenaline,,
5552,"Revenge of Frankenstein, The",1958,Drama|Horror|Sci-Fi,,,Adrenaline,,
5553,Stakeout,1987,Comedy|Crime|Romance|Thriller,6.7,30787,Adrenaline,,
5556,FearDotCom (a.k.a. Fear.com) (a.k.a. Fear Dot Com),2002,Crime|Horror|Thriller,,,Adrenaline,,
5558,Love and a Bullet,2002,Action|Crime,5.0,1583,Adrenaline,,
5559,Mad Love (Juana la Loca),2001,Drama,,,Heavy Sunday,,
5564,Swimfan,2002,Thriller,5.1,22327,Adrenaline,,
5568,Johnny Dangerously,1984,Comedy,6.5,17760,Comfort Movie,,
5569,"Last House on the Left, The",1972,Crime|Horror|Thriller,,,Adrenaline,,
5570,Thesis (Tesis),1996,Drama|Horror|Thriller,,,Adrenaline,,
5571,"Pinochet Case, The (Cas Pinochet, Le)",2001,Documentary,,,Heavy Sunday,,
5572,Barbershop,2002,Comedy,6.4,36191,Comfort Movie,,
5573,Stealing Harvard,2002,Comedy|Crime,5.2,14278,Adrenaline,,
5574,"Transporter, The",2002,Action|Crime,,,Adrenaline,,
5577,Igby Goes Down,2002,Comedy|Drama,6.8,37600,Comfort Movie,,
5579,Quitting (Zuotian),2001,Drama,,,Heavy Sunday,,
5580,Aspen Extreme,1993,Action,6.1,3443,Friday Light,,
5581,Betsy's Wedding,1990,Comedy,5.7,4281,Comfort Movie,,
5582,Captain Ron,1992,Adventure|Comedy,5.9,24914,Comfort Movie,,
5584,Ernest Goes to Jail,1990,Comedy,5.5,10785,Comfort Movie,,
5585,Ernest Scared Stupid,1991,Comedy,5.9,14353,Comfort Movie,,
5588,"Hills Have Eyes, The",1977,Horror,,,Adrenaline,,
5589,Indian Summer,1993,Comedy|Drama,6.6,6845,Comfort Movie,,
5591,Monkey Trouble,1994,Children|Comedy,5.4,7825,Comfort Movie,,
5593,No Way to Treat a Lady,1968,Crime|Drama|Thriller,7.0,2870,Adrenaline,,
5597,Suburban Commando,1991,Comedy|Sci-Fi,4.7,12271,Mind On,,
5598,Surf Ninjas,1993,Comedy,5.1,9690,Comfort Movie,,
5601,"Yearling, The",1946,Children|Drama,,,Comfort Movie,,
5602,"Ladykillers, The",1955,Comedy|Crime,,,Adrenaline,,
5603,"Lavender Hill Mob, The",1951,Comedy|Crime,,,Adrenaline,,
5604,"Man in the White Suit, The",1951,Comedy|Sci-Fi,,,Mind On,,
5605,Ratcatcher,1999,Drama,7.5,13525,Heavy Sunday,,
5607,"Son of the Bride (Hijo de la novia, El)",2001,Comedy|Drama,,,Comfort Movie,,
5608,"Das Experiment (Experiment, The)",2001,Drama|Thriller,,,Adrenaline,,
5609,Ballistic: Ecks vs. Sever,2002,Action|Thriller,3.7,21855,Adrenaline,,
5610,"Banger Sisters, The",2002,Comedy|Drama,,,Comfort Movie,,
5611,"Four Feathers, The",2002,Adventure|War,,,Adrenaline,,
5613,8 Women,2002,Comedy|Crime|Musical|Mystery,7.0,35057,Adrenaline,,
5617,Secretary,2002,Comedy|Drama|Romance,6.8,110099,Date Night,,
5618,Spirited Away (Sen to Chihiro no kamikakushi),2001,Adventure|Animation|Fantasy,,,Comfort Movie,,
5619,"Trials of Henry Kissinger, The",2002,Documentary,,,Heavy Sunday,,
5620,Sweet Home Alabama,2002,Comedy|Romance,6.2,137058,Date Night,,
5621,"Tuxedo, The",2002,Action|Comedy,,,Comfort Movie,,
5623,Crazy as Hell,2002,Drama,5.9,1166,Heavy Sunday,,
5624,Just a Kiss,2002,Comedy|Romance,4.9,1647,Date Night,,
5625,Moonlight Mile,2002,Drama|Romance,6.6,15275,Date Night,,
5627,Skins,2002,Crime|Drama,7.0,1689,Adrenaline,,
5628,Wasabi,2001,Action|Comedy|Crime|Drama|Thriller,6.6,46307,Adrenaline,,
5629,Jonah: A VeggieTales Movie,2002,Animation|Children|Musical,6.5,4904,Comfort Movie,,
5630,Red Dragon,2002,Crime|Mystery|Thriller,7.2,314185,Adrenaline,,
5632,Bloody Sunday,2002,Drama,7.6,26880,Heavy Sunday,,
5633,Heaven,2002,Drama,6.9,26030,Heavy Sunday,,
5635,"Man from Elysian Fields, The",2001,Drama,,,Heavy Sunday,,
5637,Flirting,1991,Drama,7.1,6798,Heavy Sunday,,
5638,Godzilla vs. Mothra (Mosura tai Gojira),1964,Action|Adventure|Fantasy|Sci-Fi,,,Mind On,,
5640,"Godzilla, King of the Monsters! (Kaijû-ô Gojira)",1956,Horror|Sci-Fi,,,Adrenaline,,
5642,"Onion Field, The",1979,Drama,,,Heavy Sunday,,
5643,Powaqqatsi,1988,Documentary,7.2,9481,Heavy Sunday,,
5644,"Pride of the Yankees, The",1942,Drama,,,Heavy Sunday,,
5645,Texasville,1990,Drama,6.0,3340,Heavy Sunday,,
5646,Valmont,1989,Drama|Romance,7.0,15541,Date Night,,
5649,Horror of Dracula (Dracula),1958,Horror,,,Adrenaline,,
5650,Strange Brew,1983,Comedy,6.6,20336,Comfort Movie,,
5651,"Incredible Mr. Limpet, The",1964,Animation|Comedy|War,,,Adrenaline,,
5653,Django,1966,Western,7.2,34600,Friday Light,,
5659,"Rocking Horse Winner, The",1950,Drama|Horror,,,Adrenaline,,
5663,Below,2002,Horror,6.1,26792,Adrenaline,,
5665,Knockaround Guys,2002,Action|Comedy|Crime,,,Adrenaline,,
5666,"Rules of Attraction, The",2002,Comedy|Drama|Romance|Thriller,,,Adrenaline,,
5667,Tuck Everlasting,2002,Drama|Fantasy,6.6,25845,Heavy Sunday,,
5668,White Oleander,2002,Drama,7.1,35059,Heavy Sunday,,
5669,Bowling for Columbine,2002,Documentary,7.9,152716,Heavy Sunday,,
5670,Comedian,2002,Comedy|Documentary,6.9,7502,Heavy Sunday,,
5673,Punch-Drunk Love,2002,Comedy|Drama|Romance,7.3,199671,Date Night,,
5674,Safe Conduct (Laissez-Passer),2002,Drama|War,,,Adrenaline,,
5675,Swept Away,2002,Comedy|Romance,3.6,18961,Date Night,,
5677,Abandon,2002,Drama|Thriller,4.8,10500,Adrenaline,,
5678,Formula 51,2001,Action|Comedy|Crime|Thriller,6.3,52985,Adrenaline,,
5679,"Ring, The",2002,Horror|Mystery|Thriller,,,Adrenaline,,
5680,Auto Focus,2002,Crime|Drama,6.7,16148,Adrenaline,,
5682,"Grey Zone, The",2001,Drama,,,Heavy Sunday,,
5684,Naqoyqatsi,2002,Documentary,6.4,6566,Heavy Sunday,,
5685,Real Women Have Curves,2002,Comedy|Drama,6.9,8895,Comfort Movie,,
5689,Billy Bathgate,1991,Crime|Drama,5.9,13659,Adrenaline,,
5690,Grave of the Fireflies (Hotaru no haka),1988,Animation|Drama|War,,,Adrenaline,,
5691,Jason Goes to Hell: The Final Friday,1993,Action|Horror,4.1,41658,Adrenaline,,
5692,"Mechanic, The",1972,Action|Thriller,,,Adrenaline,,
5693,Saturday Night Fever,1977,Comedy|Drama|Romance,6.8,95911,Date Night,,
5694,Staying Alive,1983,Comedy|Drama|Musical,4.8,18977,Comfort Movie,,
5696,Urban Cowboy,1980,Drama,6.5,18769,Heavy Sunday,,
5705,Xanadu,1980,Fantasy|Musical|Romance,5.4,17234,Date Night,,
5707,Absence of Malice,1981,Drama|Romance,6.9,16775,Date Night,,
5710,Banana Joe,1981,Comedy,,,Comfort Movie,,
5720,"Friend Is a Treasure, A (Chi Trova Un Amico, Trova un Tesoro) (Who Finds a Friend Finds a Treasure)",1981,Action|Adventure|Comedy,,,Comfort Movie,,
5721,"Chosen, The",1981,Drama,,,Heavy Sunday,,
5731,"Entity, The",1981,Horror,,,Adrenaline,,
5732,Eye of the Needle,1981,Thriller,7.1,14324,Adrenaline,,
5734,Faces of Death 2,1981,Documentary|Horror,,,Adrenaline,,
5735,Faces of Death,1978,Documentary|Horror,4.3,9725,Adrenaline,,
5736,Faces of Death 3,1985,Documentary|Horror,,,Adrenaline,,
5737,Faces of Death 4,1990,Documentary|Horror,,,Adrenaline,,
5738,Faces of Death 5,1996,Documentary|Horror,,,Adrenaline,,
5743,"Fort Apache, the Bronx",1981,Action|Drama,6.7,7890,Heavy Sunday,,
5745,"Four Seasons, The",1981,Comedy|Drama,,,Comfort Movie,,
5747,Gallipoli,1981,Drama|War,7.4,45057,Adrenaline,,
5752,Gregory's Girl,1981,Comedy|Romance,,,Date Night,,
5755,Happy Birthday to Me,1981,Horror|Mystery,6.0,12675,Adrenaline,,
5764,Looker,1981,Drama|Horror|Sci-Fi|Thriller,6.1,7086,Adrenaline,,
5765,"Looney, Looney, Looney Bugs Bunny Movie, The",1981,Animation|Children|Comedy,,,Comfort Movie,,
5769,Modern Romance,1981,Comedy|Romance,7.0,5389,Date Night,,
5771,My Bloody Valentine,1981,Drama|Horror|Thriller,6.3,28408,Adrenaline,,
5772,My Dinner with André,1981,Drama,,,Heavy Sunday,,
5773,Neighbors,1981,Comedy,5.5,9534,Comfort Movie,,
5776,Only When I Laugh,1981,Comedy|Drama,6.4,1850,Comfort Movie,,
5777,Pennies from Heaven,1981,Musical|Romance,6.5,6903,Date Night,,
5778,Pieces (Mil gritos tiene la noche) (One Thousand Cries Has the Night),1982,Horror|Mystery|Thriller,,,Adrenaline,,
5779,Piranha II: The Spawning,1981,Horror|Sci-Fi,,,Adrenaline,,
5780,Polyester,1981,Comedy,7.0,10291,Comfort Movie,,
5782,"Professional, The (Le professionnel)",1981,Action|Drama|Thriller,,,Adrenaline,,
5784,Ghost Ship,2002,Horror,5.6,119259,Adrenaline,,
5785,Jackass: The Movie,2002,Action|Comedy|Documentary,6.6,107636,Heavy Sunday,,
5787,"Truth About Charlie, The",2002,Mystery|Thriller,,,Adrenaline,,
5788,All or Nothing,2002,Drama,7.5,12387,Heavy Sunday,,
5791,Frida,2002,Drama|Romance,7.3,102070,Date Night,,
5792,Roger Dodger,2002,Comedy|Drama,6.8,18399,Comfort Movie,,
5796,Casino Royale,1967,Action|Adventure|Comedy,5.0,35270,Comfort Movie,,
5797,"Company of Wolves, The",1984,Fantasy|Horror,,,Adrenaline,,
5799,Exodus,1960,Drama|Romance|War,6.7,13062,Adrenaline,,
5800,How to Murder Your Wife,1965,Comedy,6.4,8208,Comfort Movie,,
5801,"Russians Are Coming, the Russians Are Coming, The",1966,Comedy|War,,,Adrenaline,,
5802,"World of Henry Orient, The",1964,Comedy,,,Comfort Movie,,
5803,I Spy,2002,Action|Adventure|Comedy|Crime,5.4,55795,Adrenaline,,
5804,"Santa Clause 2, The",2002,Children|Comedy|Fantasy|Romance,,,Date Night,,
5808,"Weight of Water, The",2000,Thriller,,,Adrenaline,,
5809,Femme Fatale,2002,Crime|Thriller,6.2,39812,Adrenaline,,
5810,8 Mile,2002,Drama,7.2,355396,Heavy Sunday,,
5812,Far from Heaven,2002,Drama|Romance,7.3,51943,Date Night,,
5815,Half Past Dead,2002,Action|Crime|Thriller,4.6,17862,Adrenaline,,
5816,Harry Potter and the Chamber of Secrets,2002,Adventure|Fantasy,7.5,777636,Friday Light,,
5817,Ararat,2002,Drama|War,6.3,15078,Adrenaline,,
5818,"Crime of Father Amaro, The (Crimen del padre Amaro, El)",2002,Drama|Romance,,,Date Night,,
5820,Standing in the Shadows of Motown,2002,Documentary|Musical,7.8,4057,Heavy Sunday,,
5824,Liberty Stands Still,2002,Action|Drama|Thriller,5.7,8407,Adrenaline,,
5826,Rio Grande,1950,Romance|Western,7.0,19621,Date Night,,
5829,Men with Brooms,2002,Comedy|Drama|Romance,5.9,4923,Date Night,,
5832,Left Behind II: Tribulation Force,2002,Drama,4.9,4831,Heavy Sunday,,
5833,Dog Soldiers,2002,Action|Horror,6.8,71748,Adrenaline,,
5836,Houseboat,1958,Comedy|Romance,6.6,10583,Date Night,,
5839,My Father's Glory (La gloire de mon père),1990,Adventure|Drama,,,Heavy Sunday,,
5841,Return to the Blue Lagoon,1991,Adventure|Romance,5.2,23568,Date Night,,
5843,Toy Soldiers,1991,Action|Drama,6.6,26684,Heavy Sunday,,
5847,Ragtime,1981,Drama,7.3,11687,Heavy Sunday,,
5853,Scanners,1981,Horror|Sci-Fi|Thriller,6.7,68425,Adrenaline,,
5854,Sharky's Machine,1981,Crime|Drama|Romance,6.3,7419,Adrenaline,,
5855,Shock Treatment,1981,Comedy|Musical|Sci-Fi,5.7,5928,Mind On,,
5859,Southern Comfort,1981,Drama|Thriller|War,7.1,23746,Adrenaline,,
5862,Student Bodies,1981,Comedy|Horror,5.4,6073,Adrenaline,,
5863,Take This Job and Shove It,1981,Comedy,5.0,1126,Comfort Movie,,
5864,"Tarzan, the Ape Man",1981,Adventure,3.5,6607,Friday Light,,
5867,Thief,1981,Crime|Drama|Thriller,7.4,51493,Adrenaline,,
5868,This Is Elvis,1981,Documentary|Drama|Musical,7.6,1789,Heavy Sunday,,
5869,True Confessions,1981,Crime|Drama,6.3,10412,Adrenaline,,
5870,Revolution #9,2001,Thriller,6.7,385,Adrenaline,,
5872,Die Another Day,2002,Action|Adventure|Thriller,6.1,242527,Adrenaline,,
5873,The Emperor's Club,2002,Drama,6.9,18535,Heavy Sunday,,
5874,Friday After Next,2002,Comedy,5.8,33140,Comfort Movie,,
5875,Personal Velocity,2002,Drama,6.4,4119,Heavy Sunday,,
5876,"Quiet American, The",2002,Drama|Thriller|War,,,Adrenaline,,
5878,Talk to Her (Hable con Ella),2002,Drama|Romance,,,Date Night,,
5879,Eight Crazy Nights (Adam Sandler's Eight Crazy Nights),2002,Animation|Comedy|Musical,,,Comfort Movie,,
5881,Solaris,2002,Drama|Romance|Sci-Fi,6.2,89635,Date Night,,
5882,Treasure Planet,2002,Adventure|Animation|Children|Sci-Fi|IMAX,7.2,150586,Mind On,,
5883,They,2002,Horror|Thriller,4.8,14868,Adrenaline,,
5884,Chopper Chicks in Zombietown,1989,Comedy|Horror,4.1,2203,Adrenaline,,
5887,Another You,1991,Comedy,5.3,4774,Comfort Movie,,
5888,Brother (Brat),1997,Crime|Drama,,,Adrenaline,,
5890,Elling,2001,Comedy|Drama,7.4,16800,Comfort Movie,,
5891,I Spit on Your Grave (Day of the Woman),1978,Horror|Thriller,,,Adrenaline,,
5893,"Last Seduction, The",1994,Crime|Drama|Thriller,,,Adrenaline,,
5899,Zulu,1964,Action|Drama|War,7.7,46817,Adrenaline,,
5900,Analyze That,2002,Comedy|Crime,5.9,93535,Adrenaline,,
5901,Empire,2002,Crime|Drama,5.9,8297,Adrenaline,,
5902,Adaptation,2002,Comedy|Drama|Romance,7.6,214579,Date Night,,
5903,Equilibrium,2002,Action|Sci-Fi|Thriller,7.3,365131,Adrenaline,,
5908,Scarlet Diva,2000,Drama,5.0,2986,Heavy Sunday,,
5909,Visitor Q (Bizita Q),2001,Comedy|Drama|Horror,,,Adrenaline,,
5911,Urgh! A Music War,1981,Documentary,8.0,985,Heavy Sunday,,
5912,Hit the Bank (Vabank),1981,Comedy|Crime,,,Adrenaline,,
5914,"Vernon, Florida",1981,Documentary,7.0,3962,Heavy Sunday,,
5916,Whose Life Is It Anyway?,1981,Drama,7.3,3756,Heavy Sunday,,
5918,Alone in the Dark,1982,Horror,6.0,8008,Adrenaline,,
5919,Android,1982,Sci-Fi,5.8,2778,Mind On,,
5923,Author! Author!,1982,Comedy|Drama,6.2,6206,Comfort Movie,,
5926,Best Friends,1982,Comedy|Drama|Romance,5.5,3590,Date Night,,
5927,"Best Little Whorehouse in Texas, The",1982,Comedy|Drama|Musical|Romance,,,Date Night,,
5930,Brimstone and Treacle,1982,Drama|Thriller,,,Adrenaline,,
5932,Burden of Dreams,1982,Documentary,7.9,9295,Heavy Sunday,,
5933,Cannery Row,1982,Drama,6.6,4398,Heavy Sunday,,
5936,"Come Back to the Five and Dime, Jimmy Dean, Jimmy Dean",1982,Drama,,,Heavy Sunday,,
5938,Deathtrap,1982,Comedy|Crime|Mystery|Thriller,7.0,18123,Adrenaline,,
5939,"Man Who Saves the World, The (Dünyayi Kurtaran Adam)",1982,Adventure|Sci-Fi,,,Mind On,,
5940,Eating Raoul,1982,Comedy,6.8,10067,Comfort Movie,,
5941,Drumline,2002,Comedy|Drama|Musical|Romance,6.0,38033,Date Night,,
5942,"Hot Chick, The",2002,Comedy,,,Comfort Movie,,
5943,Maid in Manhattan,2002,Comedy|Romance,5.4,103307,Date Night,,
5944,Star Trek: Nemesis,2002,Action|Drama|Sci-Fi|Thriller,6.4,88558,Adrenaline,,
5945,About Schmidt,2002,Comedy|Drama,7.2,137537,Comfort Movie,,
5947,Evelyn,2002,Drama,7.0,7578,Heavy Sunday,,
5949,Intact (Intacto),2001,Thriller,,,Adrenaline,,
5951,Morvern Callar,2002,Drama,6.8,12622,Heavy Sunday,,
5952,"Lord of the Rings: The Two Towers, The",2002,Adventure|Fantasy,,,Friday Light,,
5954,25th Hour,2002,Crime|Drama,7.6,191607,Adrenaline,,
5955,Antwone Fisher,2002,Drama,7.3,41009,Heavy Sunday,,
5956,Gangs of New York,2002,Crime|Drama,7.5,510633,Adrenaline,,
5957,Two Weeks Notice,2002,Comedy|Romance,6.2,135196,Date Night,,
5958,"Wild Thornberrys Movie, The",2002,Animation|Children|Comedy,,,Comfort Movie,,
5959,Narc,2002,Crime|Drama|Thriller,7.1,45694,Adrenaline,,
5960,Bad Influence,1990,Drama|Thriller,6.3,11763,Adrenaline,,
5961,Blue Steel,1990,Action|Thriller,5.8,19368,Adrenaline,,
5962,Body of Evidence,1993,Drama|Thriller,4.6,17908,Adrenaline,,
5963,"Children's Hour, The",1961,Drama,,,Heavy Sunday,,
5966,"Kiss Before Dying, A",1956,Film-Noir|Mystery,,,Heavy Sunday,,
5968,Miami Blues,1990,Comedy|Crime|Drama,6.4,11723,Adrenaline,,
5969,My Girl 2,1994,Comedy|Drama|Romance,5.3,22374,Date Night,,
5970,My Girl,1991,Comedy|Drama|Romance,6.9,99353,Date Night,,
5971,My Neighbor Totoro (Tonari no Totoro),1988,Animation|Children|Drama|Fantasy,,,Comfort Movie,,
5974,"Thief of Bagdad, The",1940,Adventure|Fantasy,,,Friday Light,,
5975,War and Peace,1956,Drama|Romance|War,6.7,11895,Adrenaline,,
5977,Where's Poppa?,1970,Comedy,6.4,2626,Comfort Movie,,
5980,Black Christmas,1974,Horror|Mystery|Thriller,7.1,56854,Adrenaline,,
5981,"Day of the Triffids, The",1962,Horror|Sci-Fi,,,Adrenaline,,
5983,Invaders from Mars,1953,Sci-Fi,6.3,10482,Mind On,,
5988,Quicksilver,1986,Drama,5.7,5858,Heavy Sunday,,
5989,Catch Me If You Can,2002,Crime|Drama,8.1,1264767,Adrenaline,,
5990,Pinocchio,2002,Children|Comedy|Fantasy,4.3,8956,Comfort Movie,,
5991,Chicago,2002,Comedy|Crime|Drama|Musical,7.2,258623,Adrenaline,,
5992,"Hours, The",2002,Drama|Romance,,,Date Night,,
5993,Max,2002,Drama,6.4,7776,Heavy Sunday,,
5994,Nicholas Nickleby,2002,Drama|Romance,7.1,15152,Date Night,,
5995,"Pianist, The",2002,Drama|War,,,Adrenaline,,
5996,Sonny,2002,Crime|Drama,5.6,4834,Adrenaline,,
5998,Doppelganger,1993,Horror|Thriller,4.4,4578,Adrenaline,,
5999,Heavy Metal 2000,2000,Action|Adventure|Animation|Fantasy|Sci-Fi,5.4,10355,Mind On,,
6001,"King of Comedy, The",1983,Comedy|Drama,,,Comfort Movie,,
6002,Love Liza,2002,Drama,6.9,9478,Heavy Sunday,,
6003,Confessions of a Dangerous Mind,2002,Comedy|Crime|Drama|Thriller,7.0,96231,Adrenaline,,
6005,Blue Collar Comedy Tour: The Movie,2003,Comedy|Documentary,7.2,4945,Heavy Sunday,,
6006,Just Married,2003,Comedy|Romance,5.5,78273,Date Night,,
6011,Wisegirls,2002,Crime|Drama,5.8,3334,Adrenaline,,
6012,"Guy Thing, A",2003,Comedy|Romance,,,Date Night,,
6013,Kangaroo Jack,2003,Action|Comedy,4.5,36322,Comfort Movie,,
6014,National Security,2003,Action|Comedy,5.6,58195,Comfort Movie,,
6016,City of God (Cidade de Deus),2002,Action|Adventure|Crime|Drama|Thriller,,,Adrenaline,,
6017,Divine Intervention (Yadon ilaheyya),2002,Comedy|Drama|Romance|War,,,Adrenaline,,
6020,Alice Adams,1935,Comedy|Drama,6.8,4950,Comfort Movie,,
6022,American Me,1992,Drama,7.1,11705,Heavy Sunday,,
6023,Band of Outsiders (Bande à part),1964,Comedy|Crime|Drama|Romance,,,Adrenaline,,
6024,Breaking Up,1997,Comedy|Romance,4.8,3311,Date Night,,
6025,CB4 - The Movie,1993,Comedy,,,Comfort Movie,,
6027,Dogfight,1991,Drama|Romance,7.3,11443,Date Night,,
6028,"Easy Come, Easy Go",1967,Adventure|Musical,5.3,2117,Comfort Movie,,
6030,Girls! Girls! Girls!,1962,Comedy|Musical,5.6,3987,Comfort Movie,,
6031,Imitation of Life,1959,Drama|Romance,7.8,20091,Date Night,,
6032,"Little Romance, A",1979,Comedy|Romance,,,Date Night,,
6034,"Paradise, Hawaiian Style",1966,Comedy|Musical,5.5,2718,Comfort Movie,,
6036,Secret Admirer,1985,Comedy|Romance,6.5,9150,Date Night,,
6039,"Woman in Red, The",1984,Comedy|Romance,,,Date Night,,
6040,Darkness Falls,2003,Horror|Thriller,5.0,35684,Adrenaline,,
6041,Amen.,2002,Drama,7.2,15882,Heavy Sunday,,
6042,Blind Spot: Hitler's Secretary (Im toten Winkel - Hitlers Sekretärin),2002,Documentary,,,Heavy Sunday,,
6047,Dead Reckoning,1947,Drama|Film-Noir|Mystery,,,Heavy Sunday,,
6049,Ethan Frome,1993,Drama,6.3,2408,Heavy Sunday,,
6051,"Harder They Come, The",1973,Action|Crime|Drama,,,Adrenaline,,
6056,Chaos,2001,Comedy|Crime|Drama,7.0,2667,Adrenaline,,
6057,Biker Boyz,2003,Action|Crime|Drama,4.7,14876,Adrenaline,,
6058,Final Destination 2,2003,Horror|Thriller,6.2,221824,Adrenaline,,
6059,"Recruit, The",2003,Action|Thriller,,,Adrenaline,,
6060,"Guru, The",2002,Comedy|Romance,,,Date Night,,
6062,Lost in La Mancha,2002,Documentary,7.3,12316,Heavy Sunday,,
6063,May,2002,Drama|Horror,6.6,43796,Adrenaline,,
6067,Ordinary Decent Criminal,2000,Comedy|Crime,6.3,14812,Adrenaline,,
6076,Enigma,1983,Drama|Sci-Fi,,,Heavy Sunday,,
6077,Evil Under the Sun,1982,Crime|Drama|Mystery,7.1,24455,Adrenaline,,
6078,Firefox,1982,Action|Sci-Fi|Thriller,5.9,31763,Adrenaline,,
6084,Honkytonk Man,1982,Comedy|Drama,6.6,10365,Comfort Movie,,
6087,If You Could See What I Hear,1982,Comedy|Drama|Romance,6.7,1027,Date Night,,
6090,Kiss Me Goodbye,1982,Comedy,6.0,2709,Comfort Movie,,
6093,"Last Unicorn, The",1982,Animation|Children|Fantasy,,,Comfort Movie,,
6096,Making Love,1982,Drama,6.9,3259,Heavy Sunday,,
6100,"Midsummer Night's Sex Comedy, A",1982,Comedy|Romance,,,Date Night,,
6101,Missing,1982,Drama|Mystery|Thriller,7.7,24647,Adrenaline,,
6104,Monty Python Live at the Hollywood Bowl,1982,Comedy,7.8,15166,Comfort Movie,,
6115,Personal Best,1982,Drama,6.3,3559,Heavy Sunday,,
6116,"Pirate Movie, The",1982,Adventure|Comedy|Musical,,,Comfort Movie,,
6122,Richard Pryor Live on the Sunset Strip,1982,Comedy|Documentary,7.6,4809,Heavy Sunday,,
6124,Savannah Smiles,1982,Comedy,7.2,2446,Comfort Movie,,
6125,"Secret Policeman's Other Ball, The",1982,Comedy|Documentary|Musical,,,Heavy Sunday,,
6127,Shoot the Moon,1982,Drama,6.8,3488,Heavy Sunday,,
6129,Six Weeks,1982,Drama,5.6,1157,Heavy Sunday,,
6139,Tempest,1982,Comedy|Drama,6.4,3002,Comfort Movie,,
6141,They Call Me Bruce? (a.k.a. A Fistful of Chopsticks),1982,Comedy,,,Comfort Movie,,
6143,Trail of the Pink Panther,1982,Comedy|Crime,4.8,12296,Adrenaline,,
6148,White Dog,1982,Drama|Horror|Thriller,7.0,11774,Adrenaline,,
6154,Deliver Us from Eva,2003,Comedy|Romance,6.1,8243,Date Night,,
6155,How to Lose a Guy in 10 Days,2003,Comedy|Romance,6.6,330390,Date Night,,
6156,Shanghai Knights,2003,Action|Adventure|Comedy,6.2,118421,Comfort Movie,,
6157,Daredevil,2003,Action|Crime,5.3,242257,Adrenaline,,
6158,"Jungle Book 2, The",2003,Animation|Children,,,Comfort Movie,,
6159,All the Real Girls,2003,Drama|Romance,6.7,11340,Date Night,,
6162,Gerry,2002,Adventure|Drama,6.0,20848,Heavy Sunday,,
6163,He Loves Me... He Loves Me Not (À la folie... pas du tout),2002,Romance|Thriller,,,Adrenaline,,
6164,Lockdown,2000,Drama,6.2,2858,Heavy Sunday,,
6166,Dennis the Menace,1993,Comedy,5.7,69930,Comfort Movie,,
6167,Stand-In,1937,Comedy,6.7,1507,Comfort Movie,,
6168,10 to Midnight,1983,Action|Adventure|Thriller,6.3,10914,Adrenaline,,
6170,"Black Stallion, The",1979,Adventure|Children|Drama,,,Comfort Movie,,
6173,Into the West,1992,Adventure|Children,7.0,3434,Comfort Movie,,
6174,Kinjite: Forbidden Subjects,1989,Crime|Thriller,5.5,4526,Adrenaline,,
6175,Messenger of Death,1988,Thriller,5.5,4001,Adrenaline,,
6176,Mr. Majestyk,1974,Action|Drama,6.7,11604,Heavy Sunday,,
6177,Murphy's Law,1986,Action,5.9,7513,Friday Light,,
